label,date,F1
28464,1648,0
28465,1541,0
28466,1584,0
28467,1583,0
28468,1565,0
28469,1566,0
28470,1589,0
28471,1656,0
28472,1644,0
28473,1594,0
28474,1640,0
28475,1621,0
28476,1620,0
28477,1607,0
28478,1517,0
28479,1427,0
28480,1412,0
28481,1413,0
28482,1366,0
28483,1345,0
28484,1249,0
28485,1161,0
28486,1200,0
28487,1177,0
28488,1182,0
28489,1186,0
28490,1134,0
28491,997,0
28492,1016,0
28493,1051,0
28494,972,0
28495,946,0
28496,999,0
28497,932,0
28498,892,0
28499,870,0
28500,977,0
28501,962,0
28502,877,0
28503,844,0
28504,904,0
28505,817,0
28506,834,0
28507,802,0
28508,822,0
28509,813,0
28510,831,0
28511,832,0
28512,834,0
28513,826,1
28514,782,1
28515,874,1
28516,870,1
28517,853,1
28518,871,1
28519,916,1
28520,896,1
28521,899,1
28522,776,1
28523,794,1
28524,844,1
28525,881,1
28526,818,1
28527,844,1
28528,833,1
28529,833,1
28530,783,1
28531,854,1
28532,798,1
28533,823,1
28534,768,1
28535,719,1
28536,802,1
28537,800,1
28538,741,1
28539,748,1
28540,795,1
28541,786,1
28542,801,1
28543,788,1
28544,771,1
28545,773,1
28546,774,1
28547,761,1
28548,732,1
28549,739,1
28550,737,1
28551,750,1
28552,727,1
28553,751,1
28554,699,1
28555,755,1
28556,756,1
28557,727,1
28558,724,1
28559,714,1
28560,751,1
28561,770,1
28562,764,1
28563,793,1
28564,764,1
28565,757,1
28566,783,1
28567,764,1
28568,765,1
28569,756,1
28570,724,1
28571,756,1
28572,763,1
28573,734,1
28574,745,1
28575,717,1
28576,728,1
28577,731,1
28578,769,1
28579,817,1
28580,857,1
28581,829,1
28582,806,1
28583,850,1
28584,889,1
28585,907,1
28586,912,1
28587,910,1
28588,946,1
28589,953,1
28590,951,1
28591,965,1
28592,966,1
28593,959,1
28594,957,1
28595,970,1
28596,971,1
28597,957,1
28598,964,1
28599,950,1
28600,963,1
28601,957,1
28602,938,1
28603,956,1
28604,955,1
28605,957,1
28606,942,1
28607,918,1
28608,921,1
28609,910,1
28610,869,1
28611,907,1
28612,927,1
28613,939,1
28614,952,1
28615,958,1
28616,963,1
28617,955,1
28618,963,1
28619,965,1
28620,980,1
28621,974,1
28622,926,1
28623,926,1
28624,941,1
28625,945,1
28626,962,1
28627,928,1
28628,949,1
28629,964,1
28630,949,1
28631,942,1
28632,932,1
28633,922,1
28634,931,1
28635,920,1
28636,912,1
28637,920,1
28638,925,1
28639,897,1
28640,898,1
28641,900,1
28642,913,1
28643,929,1
28644,921,1
28645,926,1
28646,935,1
28647,919,1
28648,913,1
28649,925,1
28650,915,1
28651,919,1
28652,923,1
28653,926,1
28654,944,1
28655,940,1
28656,933,1
28657,901,1
28658,897,1
28659,895,1
28660,906,1
28661,910,1
28662,919,1
28663,920,1
28664,937,1
28665,923,1
28666,911,1
28667,907,1
28668,924,1
28669,940,1
28670,939,1
28671,950,1
28672,956,1
28673,952,1
28674,931,1
28675,940,1
28676,951,1
28677,938,1
28678,919,1
28679,949,1
28680,960,1
28681,990,1
28682,973,1
28683,960,1
28684,901,1
28685,922,1
28686,929,1
28687,987,1
28688,961,1
28689,963,1
28690,968,1
28691,944,1
28692,956,1
28693,934,1
28694,943,1
28695,945,1
28696,965,1
28697,944,1
28698,963,1
28699,961,1
28700,954,1
28701,933,1
28702,941,1
28703,937,1
28704,929,1
28705,924,0
28706,882,0
28707,901,0
28708,901,0
28709,909,0
28710,917,0
28711,910,0
28712,924,0
28713,937,0
28714,952,0
28715,958,0
28716,944,0
28717,942,0
28718,943,0
28719,931,0
28720,940,0
28721,938,0
28722,907,0
28723,907,0
28724,899,0
28725,897,0
28726,903,0
28727,903,0
28728,900,0
28729,934,0
28730,944,0
28731,937,0
28732,999,0
28733,1048,0
28734,1151,0
28735,1171,0
28736,1225,0
28737,1326,0
28738,1374,0
28739,1484,0
28740,1530,0
28741,1572,0
28742,1534,0
28743,1527,0
28744,1609,0
28745,1534,0
28746,1503,0
28747,1559,0
28748,1564,0
28749,1595,0
28750,1652,0
28751,1720,0
28752,1582,0
28753,1581,0
28754,1585,0
28755,1567,0
28756,1578,0
28757,1633,0
28758,1636,0
28759,1580,0
28760,1615,0
28761,1619,0
28762,1577,0
28763,1617,0
28764,1607,0
28765,1588,0
28766,1561,0
28767,1587,0
28768,1585,0
28769,1535,0
28770,1533,0
28771,1502,0
28772,1414,0
28773,1317,0
28774,1275,0
28775,1220,0
28776,1240,0
28777,1207,0
28778,1178,0
28779,1139,0
28780,1110,0
28781,1104,0
28782,1095,0
28783,1095,0
28784,1061,0
28785,1036,0
28786,1051,0
28787,1054,0
28788,1051,0
28789,1067,0
28790,1051,0
28791,1057,0
28792,1060,0
28793,1042,0
28794,1069,0
28795,1073,0
28796,1081,0
28797,1085,0
28798,1071,0
28799,1084,0
28800,1086,0
28801,1080,0
28802,1078,0
28803,1068,0
28804,1089,0
28805,1092,0
28806,1088,0
28807,1097,0
28808,1093,0
28809,1092,0
28810,1071,0
28811,1060,0
28812,1055,0
28813,1059,0
28814,1055,0
28815,1049,0
28816,1045,0
28817,1047,0
28818,1041,0
28819,1035,0
28820,1042,0
28821,1028,0
28822,1040,0
28823,1053,0
28824,1052,0
28825,1086,0
28826,1082,0
28827,1102,0
28828,1182,0
28829,1224,0
28830,1237,0
28831,1301,0
28832,1331,0
28833,1384,0
28834,1448,0
28835,1606,0
28836,1666,0
28837,1683,0
28838,1734,0
28839,1799,0
28840,1837,0
28841,1798,0
28842,1794,0
28843,1765,0
28844,1728,0
28845,1723,0
28846,1692,0
28847,1704,0
28848,1713,0
28849,1760,0
28850,1704,0
28851,1773,0
28852,1776,0
28853,1750,0
28854,1724,0
28855,1726,0
28856,1749,0
28857,1708,0
28858,1687,0
28859,1681,0
28860,1706,0
28861,1715,0
28862,1692,0
28863,1657,0
28864,1644,0
28865,1599,0
28866,1587,0
28867,1561,0
28868,1441,0
28869,1407,0
28870,1341,0
28871,1313,0
28872,1245,0
28873,1226,0
28874,1198,0
28875,1148,0
28876,1158,0
28877,1159,0
28878,1154,0
28879,1147,0
28880,1116,0
28881,1114,0
28882,1103,0
28883,1094,0
28884,1111,0
28885,1139,0
28886,1096,0
28887,1073,0
28888,1086,0
28889,1090,0
28890,1086,0
28891,1066,0
28892,1046,0
28893,1050,0
28894,1075,0
28895,1085,0
28896,1086,0
28897,1123,0
28898,1098,0
28899,1112,0
28900,1099,0
28901,1094,0
28902,1119,0
28903,1122,0
28904,1104,0
28905,1126,0
28906,1119,0
28907,1123,0
28908,1108,0
28909,1115,0
28910,1113,0
28911,1110,0
28912,1118,0
28913,1095,0
28914,1107,0
28915,1095,0
28916,1087,0
28917,1082,0
28918,1083,0
28919,1089,0
28920,1092,0
28921,1110,0
28922,1126,0
28923,1134,0
28924,1143,0
28925,1211,0
28926,1295,0
28927,1307,0
28928,1299,0
28929,1360,0
28930,1425,0
28931,1520,0
28932,1557,0
28933,1593,0
28934,1775,0
28935,1889,0
28936,1901,0
28937,1590,0
28938,1525,0
28939,1588,0
28940,1779,0
28941,1789,0
28942,1807,0
28943,1521,0
28944,1492,0
28945,1516,0
28946,1707,0
28947,1692,0
28948,1717,0
28949,1691,0
28950,1447,0
28951,1408,0
28952,1447,0
28953,1433,0
28954,1403,0
28955,1547,0
28956,1718,0
28957,1707,0
28958,1621,0
28959,1506,0
28960,1506,0
28961,1531,0
28962,1523,0
28963,1492,0
28964,1445,0
28965,1368,0
28966,1342,0
28967,1320,0
28968,1295,0
28969,1277,0
28970,1255,0
28971,1203,0
28972,1197,0
28973,1186,0
28974,1173,0
28975,1161,0
28976,1148,0
28977,1149,0
28978,1130,0
28979,1132,0
28980,1138,0
28981,1128,0
28982,1094,0
28983,1092,0
28984,1092,0
28985,1075,0
28986,1068,0
28987,1085,0
28988,1059,0
28989,1056,0
28990,1061,0
28991,1058,0
28992,1058,0
28993,1046,0
28994,1063,0
28995,1060,0
28996,1073,0
28997,1081,0
28998,1064,0
28999,1076,0
29000,1080,0
29001,1088,0
29002,1087,0
29003,1073,0
29004,1085,0
29005,1105,0
29006,1087,0
29007,1078,0
29008,1076,0
29009,1067,0
29010,1062,0
29011,1061,0
29012,1067,0
29013,1064,0
29014,1046,0
29015,1045,0
29016,1048,0
29017,1055,0
29018,1085,0
29019,1092,0
29020,1125,0
29021,1187,0
29022,1243,0
29023,1305,0
29024,1358,0
29025,1427,0
29026,1508,0
29027,1628,0
29028,1709,0
29029,1691,0
29030,1750,0
29031,1765,0
29032,1819,0
29033,1751,0
29034,1777,0
29035,1711,0
29036,1742,0
29037,1578,0
29038,1500,0
29039,1522,0
29040,1441,0
29041,1430,0
29042,1466,0
29043,1475,0
29044,1527,0
29045,1676,0
29046,1732,0
29047,1823,0
29048,1799,0
29049,1801,0
29050,1778,0
29051,1702,0
29052,1763,0
29053,1738,0
29054,1677,0
29055,1669,0
29056,1647,0
29057,1663,0
29058,1627,0
29059,1536,0
29060,1489,0
29061,1345,0
29062,1301,0
29063,1277,0
29064,1302,0
29065,1305,0
29066,1269,0
29067,1192,0
29068,1165,0
29069,1128,0
29070,1101,0
29071,1104,0
29072,1100,0
29073,1097,0
29074,1110,0
29075,1099,0
29076,1078,0
29077,1087,0
29078,1090,0
29079,1075,0
29080,1040,0
29081,1036,0
29082,1034,0
29083,1012,0
29084,1015,0
29085,1015,0
29086,1025,0
29087,1036,0
29088,1034,0
29089,1021,0
29090,1023,0
29091,1021,0
29092,1010,0
29093,1020,0
29094,1030,0
29095,1025,0
29096,1046,0
29097,1041,0
29098,1025,0
29099,1054,0
29100,1047,0
29101,1043,0
29102,1041,0
29103,1042,0
29104,1034,0
29105,1023,0
29106,1042,0
29107,1051,0
29108,1046,0
29109,1067,0
29110,1067,0
29111,1081,0
29112,1082,0
29113,1076,0
29114,1106,0
29115,1122,0
29116,1126,0
29117,1237,0
29118,1300,0
29119,1336,0
29120,1354,0
29121,1444,0
29122,1468,0
29123,1637,0
29124,1688,0
29125,1710,0
29126,1692,0
29127,1733,0
29128,1741,0
29129,1703,0
29130,1694,0
29131,1690,0
29132,1685,0
29133,1645,0
29134,1671,0
29135,1687,0
29136,1656,0
29137,1608,0
29138,1601,0
29139,1621,0
29140,1728,0
29141,1703,0
29142,1674,0
29143,1688,0
29144,1662,0
29145,1642,0
29146,1600,0
29147,1525,0
29148,1512,0
29149,1535,0
29150,1505,0
29151,1529,0
29152,1523,0
29153,1497,0
29154,1503,0
29155,1475,0
29156,1391,0
29157,1291,0
29158,1247,0
29159,1221,0
29160,1236,0
29161,1245,0
29162,1255,0
29163,1213,0
29164,1191,0
29165,1156,0
29166,1105,0
29167,1078,0
29168,1082,0
29169,1107,0
29170,1112,0
29171,1039,0
29172,1030,0
29173,1029,0
29174,1035,0
29175,1022,0
29176,1012,0
29177,1041,0
29178,1040,0
29179,1034,0
29180,1048,0
29181,1054,0
29182,1057,0
29183,1055,0
29184,1034,0
29185,1025,1
29186,1011,1
29187,991,1
29188,1008,1
29189,1011,1
29190,1013,1
29191,1020,1
29192,1021,1
29193,1014,1
29194,1012,1
29195,1028,1
29196,1018,1
29197,1006,1
29198,993,1
29199,973,1
29200,983,1
29201,986,1
29202,1006,1
29203,1005,1
29204,998,1
29205,1016,1
29206,1034,1
29207,994,1
29208,1008,1
29209,1001,1
29210,980,1
29211,1001,1
29212,999,1
29213,997,1
29214,997,1
29215,988,1
29216,989,1
29217,1016,1
29218,1009,1
29219,1015,1
29220,1015,1
29221,1022,1
29222,1027,1
29223,1018,1
29224,1014,1
29225,1035,1
29226,1019,1
29227,1021,1
29228,1023,1
29229,1021,1
29230,1030,1
29231,1015,1
29232,1024,1
29233,1007,1
29234,1008,1
29235,997,1
29236,995,1
29237,992,1
29238,1001,1
29239,987,1
29240,973,1
29241,968,1
29242,951,1
29243,934,1
29244,938,1
29245,952,1
29246,966,1
29247,985,1
29248,973,1
29249,947,1
29250,941,1
29251,956,1
29252,938,1
29253,938,1
29254,954,1
29255,967,1
29256,945,1
29257,957,1
29258,955,1
29259,957,1
29260,955,1
29261,966,1
29262,964,1
29263,958,1
29264,970,1
29265,965,1
29266,971,1
29267,974,1
29268,956,1
29269,965,1
29270,957,1
29271,976,1
29272,968,1
29273,967,1
29274,965,1
29275,963,1
29276,974,1
29277,961,1
29278,956,1
29279,950,1
29280,961,1
29281,948,1
29282,945,1
29283,948,1
29284,940,1
29285,942,1
29286,943,1
29287,934,1
29288,948,1
29289,943,1
29290,948,1
29291,943,1
29292,948,1
29293,971,1
29294,962,1
29295,942,1
29296,951,1
29297,942,1
29298,951,1
29299,939,1
29300,946,1
29301,948,1
29302,951,1
29303,944,1
29304,950,1
29305,951,1
29306,944,1
29307,940,1
29308,936,1
29309,928,1
29310,911,1
29311,899,1
29312,909,1
29313,894,1
29314,887,1
29315,891,1
29316,892,1
29317,897,1
29318,933,1
29319,939,1
29320,962,1
29321,944,1
29322,938,1
29323,933,1
29324,927,1
29325,906,1
29326,916,1
29327,919,1
29328,914,1
29329,928,1
29330,936,1
29331,943,1
29332,945,1
29333,951,1
29334,960,1
29335,962,1
29336,959,1
29337,969,1
29338,962,1
29339,984,1
29340,973,1
29341,971,1
29342,993,1
29343,985,1
29344,977,1
29345,969,1
29346,944,1
29347,929,1
29348,923,1
29349,931,1
29350,946,1
29351,945,1
29352,945,1
29353,944,1
29354,919,1
29355,948,1
29356,945,1
29357,948,1
29358,947,1
29359,951,1
29360,947,1
29361,954,1
29362,926,1
29363,939,1
29364,963,1
29365,956,1
29366,946,1
29367,945,1
29368,956,1
29369,921,1
29370,945,1
29371,947,1
29372,952,1
29373,955,1
29374,946,1
29375,945,1
29376,951,1
29377,929,0
29378,868,0
29379,869,0
29380,872,0
29381,890,0
29382,933,0
29383,931,0
29384,928,0
29385,950,0
29386,961,0
29387,951,0
29388,951,0
29389,946,0
29390,962,0
29391,962,0
29392,945,0
29393,951,0
29394,966,0
29395,961,0
29396,939,0
29397,921,0
29398,929,0
29399,989,0
29400,1007,0
29401,1043,0
29402,1058,0
29403,998,0
29404,1014,0
29405,1045,0
29406,1076,0
29407,1149,0
29408,1254,0
29409,1306,0
29410,1410,0
29411,1581,0
29412,1598,0
29413,1649,0
29414,1613,0
29415,1733,0
29416,1756,0
29417,1732,0
29418,1706,0
29419,1751,0
29420,1750,0
29421,1734,0
29422,1765,0
29423,1782,0
29424,1704,0
29425,1660,0
29426,1655,0
29427,1599,0
29428,1706,0
29429,1769,0
29430,1762,0
29431,1752,0
29432,1775,0
29433,1702,0
29434,1682,0
29435,1765,0
29436,1744,0
29437,1704,0
29438,1647,0
29439,1631,0
29440,1620,0
29441,1664,0
29442,1666,0
29443,1617,0
29444,1509,0
29445,1401,0
29446,1335,0
29447,1277,0
29448,1288,0
29449,1235,0
29450,1215,0
29451,1155,0
29452,1085,0
29453,1077,0
29454,1084,0
29455,1065,0
29456,1127,0
29457,1078,0
29458,1074,0
29459,1096,0
29460,1113,0
29461,1104,0
29462,1079,0
29463,1064,0
29464,1027,0
29465,1038,0
29466,1036,0
29467,1033,0
29468,1048,0
29469,1048,0
29470,1047,0
29471,1073,0
29472,1112,0
29473,1110,0
29474,1085,0
29475,1075,0
29476,1066,0
29477,1015,0
29478,1013,0
29479,988,0
29480,980,0
29481,988,0
29482,1012,0
29483,1032,0
29484,1010,0
29485,998,0
29486,1007,0
29487,1017,0
29488,1019,0
29489,1041,0
29490,1010,0
29491,1017,0
29492,1042,0
29493,1065,0
29494,1075,0
29495,1068,0
29496,1068,0
29497,1074,0
29498,1083,0
29499,1103,0
29500,1067,0
29501,1120,0
29502,1201,0
29503,1296,0
29504,1288,0
29505,1351,0
29506,1399,0
29507,1527,0
29508,1573,0
29509,1581,0
29510,1593,0
29511,1846,0
29512,1789,0
29513,1726,0
29514,1829,0
29515,1839,0
29516,1811,0
29517,1783,0
29518,1798,0
29519,1770,0
29520,1742,0
29521,1753,0
29522,1749,0
29523,1764,0
29524,1774,0
29525,1801,0
29526,1750,0
29527,1546,0
29528,1563,0
29529,1575,0
29530,1602,0
29531,1571,0
29532,1586,0
29533,1595,0
29534,1561,0
29535,1579,0
29536,1560,0
29537,1550,0
29538,1542,0
29539,1541,0
29540,1391,0
29541,1330,0
29542,1275,0
29543,1234,0
29544,1261,0
29545,1216,0
29546,1204,0
29547,1224,0
29548,1196,0
29549,1140,0
29550,1127,0
29551,1074,0
29552,1076,0
29553,1079,0
29554,1082,0
29555,1054,0
29556,1055,0
29557,1067,0
29558,1043,0
29559,1061,0
29560,1036,0
29561,991,0
29562,993,0
29563,1006,0
29564,1024,0
29565,1022,0
29566,1044,0
29567,1031,0
29568,1031,0
29569,1016,0
29570,1009,0
29571,1007,0
29572,1033,0
29573,995,0
29574,1008,0
29575,1023,0
29576,999,0
29577,993,0
29578,997,0
29579,995,0
29580,981,0
29581,967,0
29582,994,0
29583,998,0
29584,990,0
29585,993,0
29586,989,0
29587,966,0
29588,976,0
29589,954,0
29590,948,0
29591,993,0
29592,1012,0
29593,1047,0
29594,1054,0
29595,1023,0
29596,1059,0
29597,1090,0
29598,1144,0
29599,1196,0
29600,1306,0
29601,1419,0
29602,1432,0
29603,1572,0
29604,1590,0
29605,1635,0
29606,1676,0
29607,1696,0
29608,1702,0
29609,1680,0
29610,1665,0
29611,1665,0
29612,1645,0
29613,1675,0
29614,1764,0
29615,1712,0
29616,1788,0
29617,1770,0
29618,1734,0
29619,1720,0
29620,1682,0
29621,1689,0
29622,1657,0
29623,1690,0
29624,1703,0
29625,1681,0
29626,1661,0
29627,1656,0
29628,1679,0
29629,1667,0
29630,1577,0
29631,1588,0
29632,1606,0
29633,1589,0
29634,1569,0
29635,1527,0
29636,1451,0
29637,1333,0
29638,1249,0
29639,1217,0
29640,1184,0
29641,1168,0
29642,1105,0
29643,1058,0
29644,1061,0
29645,1045,0
29646,1060,0
29647,1062,0
29648,1038,0
29649,1021,0
29650,1016,0
29651,1015,0
29652,1019,0
29653,997,0
29654,1024,0
29655,1006,0
29656,969,0
29657,991,0
29658,956,0
29659,968,0
29660,982,0
29661,978,0
29662,985,0
29663,997,0
29664,1025,0
29665,1009,0
29666,993,0
29667,994,0
29668,982,0
29669,1007,0
29670,1011,0
29671,983,0
29672,1014,0
29673,1024,0
29674,1038,0
29675,1019,0
29676,986,0
29677,1025,0
29678,1013,0
29679,1027,0
29680,1026,0
29681,1018,0
29682,1027,0
29683,1027,0
29684,1013,0
29685,1005,0
29686,988,0
29687,990,0
29688,1033,0
29689,1051,0
29690,1056,0
29691,1035,0
29692,1035,0
29693,1121,0
29694,1155,0
29695,1161,0
29696,1217,0
29697,1301,0
29698,1356,0
29699,1523,0
29700,1624,0
29701,1666,0
29702,1698,0
29703,1762,0
29704,1844,0
29705,1743,0
29706,1744,0
29707,1759,0
29708,1742,0
29709,1720,0
29710,1721,0
29711,1749,0
29712,1788,0
29713,1793,0
29714,1744,0
29715,1694,0
29716,1667,0
29717,1695,0
29718,1672,0
29719,1699,0
29720,1722,0
29721,1689,0
29722,1685,0
29723,1694,0
29724,1655,0
29725,1675,0
29726,1653,0
29727,1594,0
29728,1571,0
29729,1545,0
29730,1513,0
29731,1468,0
29732,1406,0
29733,1250,0
29734,1213,0
29735,1166,0
29736,1166,0
29737,1119,0
29738,1114,0
29739,1084,0
29740,1059,0
29741,1032,0
29742,1007,0
29743,986,0
29744,984,0
29745,951,0
29746,954,0
29747,966,0
29748,956,0
29749,965,0
29750,958,0
29751,948,0
29752,963,0
29753,969,0
29754,942,0
29755,950,0
29756,957,0
29757,961,0
29758,951,0
29759,944,0
29760,954,0
29761,947,0
29762,959,0
29763,943,0
29764,950,0
29765,949,0
29766,921,0
29767,934,0
29768,955,0
29769,966,0
29770,946,0
29771,967,0
29772,950,0
29773,972,0
29774,975,0
29775,954,0
29776,942,0
29777,956,0
29778,937,0
29779,955,0
29780,930,0
29781,934,0
29782,944,0
29783,923,0
29784,936,0
29785,987,0
29786,1001,0
29787,1049,0
29788,1097,0
29789,1172,0
29790,1199,0
29791,1195,0
29792,1263,0
29793,1169,0
29794,1249,0
29795,1416,0
29796,1464,0
29797,1583,0
29798,1555,0
29799,1608,0
29800,1636,0
29801,1632,0
29802,1678,0
29803,1678,0
29804,1687,0
29805,1660,0
29806,1703,0
29807,1707,0
29808,1685,0
29809,1700,0
29810,1690,0
29811,1656,0
29812,1643,0
29813,1657,0
29814,1706,0
29815,1636,0
29816,1627,0
29817,1624,0
29818,1574,0
29819,1581,0
29820,1616,0
29821,1593,0
29822,1571,0
29823,1567,0
29824,1505,0
29825,1466,0
29826,1434,0
29827,1393,0
29828,1312,0
29829,1213,0
29830,1206,0
29831,1193,0
29832,1199,0
29833,1120,0
29834,1087,0
29835,1021,0
29836,991,0
29837,994,0
29838,972,0
29839,984,0
29840,952,0
29841,937,0
29842,928,0
29843,901,0
29844,949,0
29845,947,0
29846,939,0
29847,951,0
29848,976,0
29849,977,0
29850,954,0
29851,929,0
29852,948,0
29853,905,0
29854,919,0
29855,952,0
29856,930,0
29857,955,1
29858,980,1
29859,974,1
29860,957,1
29861,946,1
29862,947,1
29863,917,1
29864,930,1
29865,945,1
29866,898,1
29867,891,1
29868,897,1
29869,924,1
29870,957,1
29871,969,1
29872,1001,1
29873,1020,1
29874,1009,1
29875,961,1
29876,939,1
29877,933,1
29878,913,1
29879,918,1
29880,910,1
29881,904,1
29882,872,1
29883,910,1
29884,946,1
29885,942,1
29886,957,1
29887,957,1
29888,953,1
29889,952,1
29890,943,1
29891,906,1
29892,902,1
29893,924,1
29894,929,1
29895,924,1
29896,918,1
29897,922,1
29898,946,1
29899,926,1
29900,935,1
29901,953,1
29902,985,1
29903,965,1
29904,957,1
29905,957,1
29906,956,1
29907,905,1
29908,900,1
29909,905,1
29910,892,1
29911,893,1
29912,891,1
29913,899,1
29914,890,1
29915,876,1
29916,886,1
29917,887,1
29918,876,1
29919,869,1
29920,899,1
29921,879,1
29922,958,1
29923,979,1
29924,877,1
29925,879,1
29926,896,1
29927,908,1
29928,898,1
29929,893,1
29930,870,1
29931,865,1
29932,874,1
29933,903,1
29934,887,1
29935,925,1
29936,922,1
29937,969,1
29938,960,1
29939,941,1
29940,979,1
29941,945,1
29942,909,1
29943,877,1
29944,860,1
29945,880,1
29946,905,1
29947,885,1
29948,906,1
29949,880,1
29950,873,1
29951,858,1
29952,869,1
29953,887,1
29954,899,1
29955,905,1
29956,901,1
29957,858,1
29958,846,1
29959,870,1
29960,846,1
29961,855,1
29962,867,1
29963,882,1
29964,908,1
29965,902,1
29966,917,1
29967,933,1
29968,935,1
29969,919,1
29970,888,1
29971,877,1
29972,851,1
29973,900,1
29974,898,1
29975,892,1
29976,875,1
29977,853,1
29978,790,1
29979,834,1
29980,853,1
29981,907,1
29982,896,1
29983,880,1
29984,872,1
29985,846,1
29986,837,1
29987,830,1
29988,832,1
29989,842,1
29990,841,1
29991,853,1
29992,855,1
29993,862,1
29994,870,1
29995,889,1
29996,881,1
29997,883,1
29998,883,1
29999,872,1
30000,854,1
30001,857,1
30002,864,1
30003,844,1
30004,860,1
30005,848,1
30006,850,1
30007,854,1
30008,870,1
30009,878,1
30010,852,1
30011,848,1
30012,876,1
30013,878,1
30014,885,1
30015,878,1
30016,874,1
30017,882,1
30018,877,1
30019,889,1
30020,904,1
30021,900,1
30022,888,1
30023,926,1
30024,949,1
30025,931,1
30026,915,1
30027,939,1
30028,851,1
30029,834,1
30030,846,1
30031,894,1
30032,890,1
30033,878,1
30034,887,1
30035,850,1
30036,863,1
30037,861,1
30038,877,1
30039,874,1
30040,858,1
30041,868,1
30042,843,1
30043,871,1
30044,908,1
30045,889,1
30046,931,1
30047,950,1
30048,937,1
30049,925,0
30050,846,0
30051,898,0
30052,916,0
30053,906,0
30054,926,0
30055,929,0
30056,940,0
30057,967,0
30058,872,0
30059,828,0
30060,858,0
30061,882,0
30062,909,0
30063,912,0
30064,930,0
30065,947,0
30066,885,0
30067,891,0
30068,891,0
30069,877,0
30070,910,0
30071,890,0
30072,945,0
30073,978,0
30074,962,0
30075,962,0
30076,945,0
30077,948,0
30078,979,0
30079,1058,0
30080,1162,0
30081,1214,0
30082,1333,0
30083,1426,0
30084,1498,0
30085,1475,0
30086,1764,0
30087,1801,0
30088,1840,0
30089,1733,0
30090,1708,0
30091,1797,0
30092,1745,0
30093,1717,0
30094,1752,0
30095,1799,0
30096,1792,0
30097,1731,0
30098,1668,0
30099,1687,0
30100,1708,0
30101,1734,0
30102,1694,0
30103,1671,0
30104,1687,0
30105,1682,0
30106,1632,0
30107,1629,0
30108,1622,0
30109,1602,0
30110,1570,0
30111,1643,0
30112,1666,0
30113,1693,0
30114,1649,0
30115,1593,0
30116,1485,0
30117,1388,0
30118,1371,0
30119,1226,0
30120,1173,0
30121,1205,0
30122,1142,0
30123,1081,0
30124,1025,0
30125,1012,0
30126,992,0
30127,989,0
30128,955,0
30129,947,0
30130,966,0
30131,910,0
30132,963,0
30133,1002,0
30134,1061,0
30135,1029,0
30136,1023,0
30137,1006,0
30138,1022,0
30139,984,0
30140,986,0
30141,971,0
30142,987,0
30143,989,0
30144,999,0
30145,981,0
30146,1017,0
30147,1041,0
30148,1035,0
30149,1047,0
30150,1058,0
30151,1052,0
30152,942,0
30153,927,0
30154,968,0
30155,1018,0
30156,952,0
30157,988,0
30158,1004,0
30159,968,0
30160,995,0
30161,976,0
30162,961,0
30163,968,0
30164,1003,0
30165,990,0
30166,986,0
30167,1027,0
30168,1027,0
30169,1052,0
30170,1057,0
30171,1060,0
30172,1041,0
30173,1149,0
30174,1255,0
30175,1356,0
30176,1398,0
30177,1463,0
30178,1538,0
30179,1656,0
30180,1803,0
30181,1827,0
30182,1852,0
30183,1736,0
30184,1738,0
30185,1702,0
30186,1671,0
30187,1692,0
30188,1739,0
30189,1801,0
30190,1805,0
30191,1814,0
30192,1773,0
30193,1816,0
30194,1814,0
30195,1755,0
30196,1745,0
30197,1686,0
30198,1717,0
30199,1668,0
30200,1713,0
30201,1766,0
30202,1859,0
30203,1851,0
30204,1889,0
30205,1875,0
30206,1749,0
30207,1619,0
30208,1539,0
30209,1538,0
30210,1517,0
30211,1452,0
30212,1399,0
30213,1284,0
30214,1235,0
30215,1189,0
30216,1150,0
30217,1211,0
30218,1177,0
30219,1124,0
30220,1083,0
30221,1079,0
30222,1089,0
30223,1017,0
30224,995,0
30225,993,0
30226,998,0
30227,992,0
30228,999,0
30229,993,0
30230,1001,0
30231,992,0
30232,990,0
30233,988,0
30234,986,0
30235,1011,0
30236,989,0
30237,987,0
30238,1003,0
30239,990,0
30240,990,0
30241,959,0
30242,945,0
30243,987,0
30244,1007,0
30245,1028,0
30246,1037,0
30247,989,0
30248,998,0
30249,986,0
30250,997,0
30251,981,0
30252,978,0
30253,976,0
30254,976,0
30255,990,0
30256,1002,0
30257,953,0
30258,952,0
30259,961,0
30260,961,0
30261,954,0
30262,959,0
30263,954,0
30264,967,0
30265,977,0
30266,1008,0
30267,1032,0
30268,1045,0
30269,1147,0
30270,1174,0
30271,1259,0
30272,1325,0
30273,1389,0
30274,1454,0
30275,1587,0
30276,1661,0
30277,1632,0
30278,1656,0
30279,1752,0
30280,1843,0
30281,1806,0
30282,1772,0
30283,1791,0
30284,1740,0
30285,1744,0
30286,1767,0
30287,1747,0
30288,1721,0
30289,1693,0
30290,1677,0
30291,1711,0
30292,1718,0
30293,1717,0
30294,1744,0
30295,1751,0
30296,1740,0
30297,1699,0
30298,1702,0
30299,1695,0
30300,1726,0
30301,1688,0
30302,1661,0
30303,1662,0
30304,1605,0
30305,1573,0
30306,1540,0
30307,1489,0
30308,1410,0
30309,1288,0
30310,1288,0
30311,1248,0
30312,1266,0
